"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"424790864594890752","423658550062104576","14871770","2014-01-19 06:30:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mattepp arguments not passable? add_filter( 'foo', function ( $a, $b ) { /* ... */ return $a; }, 10, 2 ); @JS_Zao","","","",""
"423625386115596288","","","2014-01-16 01:18:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","git stash save -p ""Interactively stash select uncommitted changes for later, you know, like `git add -p` interactively stages changes""","","","",""
"423582479526543360","","","2014-01-15 22:28:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Super excited about the Speech Synthesis API! Coming soon on Chrome stable (now on dev channel)! Firefox underway? http://t.co/cIb4F3k4Qt","","","","http://updates.html5rocks.com/2014/01/Web-apps-that-talk---Introduction-to-the-Speech-Synthesis-API"
"423577277079629824","","","2014-01-15 22:07:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Devworthy: When You See This SQL Injection Your Jaw Will"");DROP TABLE users;","412590204705603584","2232216678","2013-12-16 14:29:05 +0000",""
"423528730779078656","","","2014-01-15 18:54:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“Git mirrors for WordPress”: I'm *literally* dancing in the streets in my mind! Gotta get that into VVV. http://t.co/0RJd6bqqY9 /five @nacin","","","","http://make.wordpress.org/core/2014/01/15/git-mirrors-for-wordpress/"
"423527847941009408","","","2014-01-15 18:51:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @nacin: New Git mirrors for WordPress http://t.co/kJuvtIWY3n","423527669032968193","16213079","2014-01-15 18:50:39 +0000","http://make.wordpress.org/core/2014/01/15/git-mirrors-for-wordpress/,http://make.wordpress.org/core/2014/01/15/git-mirrors-for-wordpress/"
"423525161854185472","423524628762755072","27740025","2014-01-15 18:40:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JS_Zao lol. If watching my building is fun you find, I think you have not looked far enough :-)","","","",""
"423523613590163456","","","2014-01-15 18:34:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","If you can't find the fun, build the fun.","","","",""
"423506116438278144","423497044490067968","752673","2014-01-15 17:25:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jeresig I took a similar moon shot with my Nexus 5 through a pair of binoculars: https://t.co/kYA3lnVoJz","","","","https://twitter.com/westonruter/status/401263366452174848"
"423332755204612096","423241622759817216","14132756","2014-01-15 05:56:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EricMann @topher1kenobe @pippinsplugins otherwise, maybe save_post action could index shortcodes in private tax terms, then use tax_query.","","","",""
"423332393995341825","423241622759817216","14132756","2014-01-15 05:54:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EricMann @topher1kenobe @pippinsplugins what about WP_Query( array( 's' =&gt; '[foo' ) ); ?","","","",""
"423331611094941696","422475211791798272","14132756","2014-01-15 05:51:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EricMann is it Google not sending search keywords in referrer anymore? http://t.co/orAcBciWGW","","","","http://searchenginewatch.com/article/2296351/Goodbye-Keyword-Data-Google-Moves-Entirely-to-Secure-Search"
"423327395601342464","422915402251784192","12086372","2014-01-15 05:34:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@joshwnj @EnergyAustralia I tend to ask them for their number so I can then call them back. I google for the number to see if it is legit.","","","",""
"423313534181580801","422865963046809600","15072395","2014-01-15 04:39:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@topher1kenobe my $HISTFILESIZE is 32768 :-)","","","",""
"422974727217373185","422915224983699456","18384476","2014-01-14 06:13:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@tnorthcutt so all you should need to do, is add to your .bash_profile the line:
source ~/path/to/vassh.sh

Then reload your terminal.","","","",""
"422974472090423298","422915224983699456","18384476","2014-01-14 06:12:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@tnorthcutt actually, I don't think you need the separate vassh and vasshin scripts. The functions for these exist in vassh.sh","","","",""
"422902426627108864","422854014997254144","18384476","2014-01-14 01:26:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tnorthcutt hey! You can put them anywhere, as long as you source them via your .bashrc; they aren't read by Vagrant, so they're independent","","","",""
"422846541028544512","","","2014-01-13 21:44:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @x_team: Stream is now officially 1.0! If you want to know what's happening in your WP Admin, go check it out! #WordPress http://t.co/ty…","422846165671895040","10145322","2014-01-13 21:42:36 +0000","http://wordpress.org/plugins/stream/,http://wordpress.org/plugins/stream/"
"422617153469026304","","","2014-01-13 06:32:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Bah, bookmarklet doesn't work. While it groups them visually, it seems Gmail looks at the row index to locate the conversation to load :(","","","",""
"422616637418635264","","","2014-01-13 06:30:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Coming back from vacation, I've got 47 convos in my Gmail inbox to sort through. Bookmarklet to group them by label: https://t.co/8yENwilX0a","","","","https://gist.github.com/westonruter/8395586"
"422610298340515840","422548368460484609","12086372","2014-01-13 06:05:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@joshwnj Chrome is open source too… mostly :-)","","","",""
"422577010217467906","","","2014-01-13 03:53:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Android needs a Notifications sync feature: if you dismiss a notification on one device, the same notification should be dismissed on others","","","",""
"422510034816212992","","","2014-01-12 23:26:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @PicardTips: Picard technology tip: Sometimes your chief engineer can build new systems that are better than your existing enterprise so…","422161665522548737","1184647243","2014-01-12 00:22:39 +0000",""
"422162471026049025","","","2014-01-12 00:25:51 +0000","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Easily turn any webcam image into video on an OS X Dashboard widget http://t.co/p7kjZY82U4","","","","http://wp.me/p42pSR-fq"
"421891778212425728","421744093966778368","76253563","2014-01-11 06:30:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BramBerk rock the Nexus 5!","","","",""
"421867211188207616","421436780340985856","1299231","2014-01-11 04:52:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mattwiebe longcodes FTW","","","",""
"421864363356483584","420899576871399424","17101544","2014-01-11 04:41:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Rarst or a beautiful regular expression!","","","",""
"421812837955014656","414299951632367616","12887432","2014-01-11 01:16:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@topher1kenobe @jeremyfelt done! https://t.co/zcDKiOOJQG Any known way to automate the regular Twitter archive creation?","","","","https://github.com/westonruter/tweets.weston.ruter.net"
"421737735720669184","","","2014-01-10 20:18:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Widget Customizer v0.13 out! Visibility indicators, vectorized icons (props @michaelarestad), sanitization, and more! http://t.co/az4cuA8Y0e","","","","http://wordpress.org/plugins/widget-customizer/changelog/"
"420081921750622208","419371865422200832","166669190","2014-01-06 06:38:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jonathanbardo welcome to Pacific Standard Time and the West Coast! Hope I can make it down there to see you.","","","",""
"418890132272332800","","","2014-01-02 23:42:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Regularly cleaning up /tmp on a DreamHost VPS: https://t.co/UCgNQ74Jxe","","","","https://weston.ruter.net/2014/01/02/regularly-cleaning-up-tmp-on-a-dreamhost-vps/"
"418873827079102464","415012748531990528","12887432","2014-01-02 22:37:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@joemcasta @michaelarestad @shaunandrews if we just add the widget ID to the control, then CSS could do the rest: https://t.co/twy9neuKly","","","","https://github.com/x-team/wp-widget-customizer/issues/69#issuecomment-31491035"
"418638739699531777","418207046643642368","39872290","2014-01-02 07:03:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Nathan_Watkins beautiful!","","","",""
"418628235572699137","","","2014-01-02 06:22:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @topher1kenobe: The @x_team Christmas party: http://t.co/ytKqoSRwKT","417382674177593344","15072395","2013-12-29 19:52:38 +0000","http://x-team.com/2013/12/the-x-mas-holiday-party-a-party-unlike-any-other/,http://x-team.com/2013/12/the-x-mas-holiday-party-a-party-unlike-any-other/"
"418418227866112000","418377345385238529","15072395","2014-01-01 16:27:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@topher1kenobe @johnregan3 oops. Well, it seems you both lied to the Google about your birthday :) Are you both 104? http://t.co/Zb6cqny8qa","","","","http://twitter.com/westonruter/status/418418227866112000/photo/1"
"418307218073587712","","15072395","2014-01-01 09:06:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@topher1kenobe @johnregan3 happy birthday guys!","","","",""
"418305817197039617","","","2014-01-01 09:00:53 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","RT @johnregan3: My buddy @topher1kenobe made a great video explaining our Stream Plugin: http://t.co/HhaAHMyitg","417693567201447936","12517352","2013-12-30 16:28:01 +0000","http://wordpress.org/plugins/stream/,http://wordpress.org/plugins/stream/"
"418294306999238656","","","2014-01-01 08:15:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A linguist runs around on Halloween with a notepad in hand, knocking on doors they excitedly ask: “Crick or creek?” #trickortreat","","","",""
"417789542691635200","","","2013-12-30 22:49:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Released v0.12 of Widget Customizer, closing several small issues including the “FOIS” (flash of inactive sidebars): http://t.co/az4cuA8Y0e","","","","http://wordpress.org/plugins/widget-customizer/changelog/"
"417081504204742656","411942502455721984","27740025","2013-12-28 23:55:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JS_Zao how was your experience w/ Widget Customizer adding live-preview support to your theme and widgets?","","","",""
"416275994937286656","","","2013-12-26 18:35:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TheOnion: Man On Cusp Of Having Fun Suddenly Remembers Every Single One Of His Responsibilities http://t.co/ViVvrnyYQ5 #OurAnnualYear","414191213718155265","14075928","2013-12-21 00:30:55 +0000","http://onion.com/1c15YaC,http://onion.com/1c15YaC"
"416275478878490624","414809187416158208","15072395","2013-12-26 18:33:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@topher1kenobe scary! Glad she's on the mend.","","","",""
"416116227623235585","415923464059355136","29897951","2013-12-26 08:00:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@BobblesTMonkey no, never heard of those.","","","",""
"415923171666051072","415681549082718208","29897951","2013-12-25 19:13:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BobblesTMonkey apparently USA is holding out because it costs too much to upgrade everything. I think pay by NFC is more likely to come 1st","","","",""
"415643155770245120","415536879438544896","29897951","2013-12-25 00:40:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BobblesTMonkey @Target yes. I guess what most of the world uses (including Canada) except for USA.","","","",""
"415533229899128832","","","2013-12-24 17:23:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Better than a 10% discount, @Target should lobby for &amp; spearhead the use of smart cards here in America to say sorry for credit card breach.","","","",""
"415239772446011393","414954874615238656","12054982","2013-12-23 21:57:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@flash_usb fixed! :-) http://t.co/6JKEK0fMvz #capital_P_dangit","","","","http://x-team.com/culture/#super-powers"
"415034535479238657","","","2013-12-23 08:21:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Submitted a patch with hook inline-docs, incl. for old `dynamic_sidebar_params` introduced in WP 2.5. Not pretty! http://t.co/bPVRMqDKg9","","","","http://core.trac.wordpress.org/attachment/ticket/25368/widgets.php.2.patch"
"415012748531990528","414998651329470465","175522943","2013-12-23 06:55:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@joemcasta @michaelarestad @shaunandrews filed Widget Customizer issue https://t.co/Lux5xQI2ZQ &amp; updated core ticket http://t.co/8IsnzhXIal","","","","https://github.com/x-team/wp-widget-customizer/issues/69,http://core.trac.wordpress.org/ticket/25419#comment:4"
"414984899733385216","414984271334760448","665023","2013-12-23 05:04:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@shaunandrews @joemcasta are dashicons extensible so that plugins can introduce their own icons?","","","",""
"414962560916402176","414937640970878976","175522943","2013-12-23 03:35:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@joemcasta good question! I have no experience with dashicons, so I'll let @shaunandrews answer :-)","","","",""
"414960921564286976","414954874615238656","12054982","2013-12-23 03:29:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@flash_usb /me blushes. You're absolutely right. Thank you. I filed an issue for that. Pull requests welcome! ;-)","","","",""
"414934989789097985","","","2013-12-23 01:46:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @wpdevel: 26865: Add temporary hooks for the widgets feature team to wp_widget_control().  ... http://t.co/CHbzc5dt0G","414933498474930176","15263843","2013-12-23 01:40:29 +0000","http://bit.ly/1kxDwkg,http://bit.ly/1kxDwkg"
"414676770411925504","","","2013-12-22 08:40:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Released v0.11 of Widget Customizer, featuring new widget addition panel. Props @shaunandrews! http://t.co/bZTnaFFwqR http://t.co/WCTkWwCySM","","","","http://wordpress.org/plugins/widget-customizer/,http://twitter.com/westonruter/status/414676770411925504/photo/1"
"414604527153602560","","","2013-12-22 03:53:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Facebook keyword AOL","","","",""
"414306169222471680","414305692929884160","27740025","2013-12-21 08:07:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JS_Zao @Viper007Bond I don't consider all hacking on WordPress to be work ;-)","","","",""
"414303161227022336","413550208870387712","12086372","2013-12-21 07:55:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@joshwnj nooooooooo!","","","",""
"414299951632367616","413344661453824000","15072395","2013-12-21 07:43:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@topher1kenobe @jeremyfelt I'm so going to do that!","","","",""
"414299644860973056","413869671486464000","16154802","2013-12-21 07:41:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Viper007Bond me too!","","","",""
"414105720120832001","414009904068714496","71585117","2013-12-20 18:51:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@sidferreiraz thanks! Widget Customizer will more realistically be in WordPress 4.0. But 3.9 should eliminate need for trunk temp hooks.","","","",""
"413914987883532288","","","2013-12-20 06:13:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Allow @wpcli import --skip=attachment/image_resize to insert attachment posts but re-use already rsynced uploads? https://t.co/eA1Kubol2T","","","","https://github.com/wp-cli/wp-cli/issues/928"
"413743479534399490","","","2013-12-19 18:51:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Term of the day: “beard balls”: @adamsfather wearing a beard composed of cotton balls. /cc @x_team #xmasparty http://t.co/T9N0R9XWZ1","","","","http://twitter.com/westonruter/status/413743479534399490/photo/1"
"413680822441365504","","","2013-12-19 14:42:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hilarious meme about me shared by @glassesgeek during our @x_team X-Mas party happening right now. #meetings http://t.co/p54t4p1jCv","","","","http://twitter.com/westonruter/status/413680822441365504/photo/1"
"413242326002065408","","","2013-12-18 09:40:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Another potential workaround: https://t.co/GPHyfezKJB Re: @webdevstudios: Sharing Sidebars Across a Multisite Network http://t.co/DhdxuByTye","","","","https://weston.ruter.net/2013/12/18/re-sharing-sidebars-across-a-multisite-network/,http://wp.me/p3WX6u-244"
"413232702133772288","","","2013-12-18 09:02:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @garrettbolin: Since Star Wars has now been acquired by Disney, does that make Leia a Disney princess? http://t.co/jWm0V181nQ","412752214264786944","16057488","2013-12-17 01:12:51 +0000","http://twitter.com/garrettbolin/status/412752214264786944/photo/1,http://twitter.com/garrettbolin/status/412752214264786944/photo/1"
"413179463925395456","","","2013-12-18 05:30:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jeremyfelt: WP Stream from @x_team is hands down my favorite project I've been watching but haven't tried yet. Can't wait. https://t.co…","413166430629019648","1741681","2013-12-18 04:38:47 +0000","https://github.com/x-team/wp-stream,https://github.com/x-team/wp-stream"
"413172815303413760","","27740025","2013-12-18 05:04:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@JS_Zao thanks for the PR on Stream! /five /cc @fjarrett @shadyvb","","","",""
"413078345916502017","","","2013-12-17 22:48:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","It seems I have a ‘urlographic’ memory. I always amaze my teammates with the speed at which I can recall URLs to things :-)","","","",""
"413072676375121920","413061820794937344","272166936","2013-12-17 22:26:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danielbachhuber filed issue https://t.co/KkpDZnxfTP","","","","https://github.com/humanmade/P2-By-Email/issues/30"
"413056885609091072","413055764991709184","272166936","2013-12-17 21:23:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danielbachhuber yeah, your ""Jetpack Follow Link for P2"" plugin: http://t.co/GSqjcI1IuM Is this on the radar to port over to P2-By-Email?","","","","http://wordpress.org/plugins/jetpack-follow-link-for-p2/"
"413006453499105280","","272166936","2013-12-17 18:03:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danielbachhuber for P2-By-Email, are you looking to add the Follow support from your other plugin to remove the Jetpack dependency?","","","",""
"412818454383583232","412319175101927424","6510812","2013-12-17 05:36:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@pgibbs I was trying to figure out why you would release something for WordPress 3.5.1","","","",""
"412731869671612416","412731137157378049","157135704","2013-12-16 23:52:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@benlobaugh too bad Plugin Mirror &lt;http://t.co/vzdfBlBha2&gt; is only a mirror which updates periodically and can't accept PRs.","","","","http://www.pluginmirror.com/"
"412730948547907584","412730329418301440","157135704","2013-12-16 23:48:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@benlobaugh np, glad there's an official channel now! IMHO all plugins should allow PRs on GitHub.","","","",""
"412730074467532800","412727495251615744","157135704","2013-12-16 23:44:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@benlobaugh @bftrick @jetpack I re-submitted the PR I opened to your personal repo a couple months ago: https://t.co/Aui3A2TSef","","","","https://github.com/Automattic/Jetpack/pull/2"
"412708416209944576","","157135704","2013-12-16 22:18:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@benlobaugh just noticed that Jetpack is now on GitHub officially! Woohoo! https://t.co/BY2ZWPsvai","","","","https://github.com/Automattic/Jetpack"
"412624960557817858","","","2013-12-16 16:47:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @wpdevel: Better Widgets http://t.co/22bjzqn5q8","412607711952777216","15263843","2013-12-16 15:38:39 +0000","http://bit.ly/1bTJTe3,http://bit.ly/1bTJTe3"
"412017238556680193","412017058298089472","27740025","2013-12-15 00:32:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JS_Zao thank YOU for your support!","","","",""
"412016733214367744","411942502455721984","27740025","2013-12-15 00:30:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@JS_Zao I've fleshed out a full example how to add live-preview support for themes and widgets in Widget Customizer: https://t.co/VxDl9aRdZP","","","","https://gist.github.com/westonruter/7965203"
"411942824125280256","411942502455721984","27740025","2013-12-14 19:36:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JS_Zao yes, there you go! See also plugin Other Notes: http://t.co/m8Zw0Kabvq I want to put up a couple complete examples of how to use ti.","","","","http://wordpress.org/plugins/widget-customizer/other_notes/"
"411941099607822336","411929792737325057","27740025","2013-12-14 19:29:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JS_Zao thanks! Have you been able to add live-preview support to your theme and widgets yet? I'd love feedback on that.","","","",""
"411940671587504128","","","2013-12-14 19:28:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JS_Zao: Feeling grateful for @x_team and @westonruter today.  Widget Customizer is already wowing my clients!  Can’t wait to see it in …","411929792737325057","27740025","2013-12-14 18:44:50 +0000",""
"411784191366270976","","","2013-12-14 09:06:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Just released v0.10 of Widget Customizer: vastly improved the preview experience, for supporting themes and widgets: http://t.co/m8Zw0Kabvq","","","","http://wordpress.org/plugins/widget-customizer/other_notes/"
"411759554263650304","411756502131556352","132978921","2013-12-14 07:28:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@geekcode isn't that against TOS for GitHub? I mean, public repos are open source repos, right? Seems so: https://t.co/5eGTXgNRNe","","","","https://help.github.com/articles/open-source-licensing"
"411758154964168704","411081324988874752","29897951","2013-12-14 07:22:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BobblesTMonkey @ajgon thank goodness for auto-translation in Chrome, eh? :-)","","","",""
"411755629682765824","411574020820041729","132978921","2013-12-14 07:12:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@geekcode what in the world is with the license in their README? “No part of these materials may be reproduced…” It's publicly on GitHub!!","","","",""
"411754438064218113","","","2013-12-14 07:08:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @gregsherwood: PHP_CodeSniffer 1.5.1 is out. Support for the latest PSR2 errata and some great features for custom standards: https://t.…","410970897277673472","26418790","2013-12-12 03:14:32 +0000","https://github.com/squizlabs/PHP_CodeSniffer/releases/tag/1.5.1,https://github.com/squizlabs/PHP_CodeSniffer/releases/tag/1.5.1"
"411752429604986880","","","2013-12-14 07:00:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jeremyfelt: VVV Turns One http://t.co/yi1jjjUbHv","410797030844284928","1741681","2013-12-11 15:43:39 +0000","http://jeremyfelt.com/code/2013/12/11/vvv-turns-one/,http://jeremyfelt.com/code/2013/12/11/vvv-turns-one/"
"411722678760771584","411505313351622656","15072395","2013-12-14 05:01:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@topher1kenobe reminds me of my son, “LET'S KICK SOME BALLS!” (Soccer balls that is)","","","",""
"411721932187242496","","","2013-12-14 04:58:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @WordPress: Version 3.8 “Parker” is available with a redesigned, responsive admin, theme browser, and a new magazine theme: http://t.co/…","411186337640103936","685513","2013-12-12 17:30:37 +0000","http://wordpress.org/news/2013/12/parker/,http://wordpress.org/news/2013/12/parker/"
"411572185581359104","","","2013-12-13 19:03:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Google+ Hangouts needs a proximity detector to auto-mute a person if in the same room as another on the same hangout. #feedback","","","",""
"411026596611379200","411025209521500160","12086372","2013-12-12 06:55:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@joshwnj very cool! But when I try to decrypt: ""Multiple keys available for the user: joshwnj"". Which one is right? https://t.co/zBvZqeNd5U","","","","https://github.com/joshwnj.keys"
"410863329981120513","","4371541","2013-12-11 20:07:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@simonwheatley what's your involvement in the Force Strong Passwords plugin? http://t.co/ue2NQUs32S Don't see commits from you on GitHub.","","","","http://wordpress.org/plugins/force-strong-passwords/"
"410650019037868033","","","2013-12-11 05:59:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","“You won’t be able to use a Google Voice number with text messages in Hangouts. Only your Android phone number will work.” (!!!!????)","","","",""
"410565111510626304","410558358325063681","185728888","2013-12-11 00:22:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@TMobileHelp I was able to perform the refill by dialing *233.","","","",""
"410558694305169408","410558358325063681","185728888","2013-12-10 23:56:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@TMobileHelp the system error is still occurring. It has been unavailable for a few hours now.","","","",""
